observation_time,MAE,type,category
2004-04-10 12:11:57,0.43585065328733347,test,normal
2004-04-10 12:21:57,0.42922740311206314,test,normal
2004-04-10 12:31:57,0.4374377928859253,test,normal
2004-04-10 12:41:57,0.44085147839008865,test,normal
2004-04-10 12:51:57,0.43379136278847974,test,normal
2004-04-10 13:01:57,0.437791781969235,test,normal
2004-04-10 13:11:57,0.43600047659223584,test,normal
2004-04-10 13:21:57,0.4367437144202092,test,normal
2004-04-10 13:31:57,0.4402417630347324,test,normal
2004-04-10 13:41:57,0.4419175220674176,test,normal
2004-04-10 13:51:57,0.4486501568799519,test,normal
2004-04-10 14:01:57,0.4424798562036606,test,normal
2004-04-10 14:11:57,0.44567557236817945,test,normal
2004-04-10 14:21:57,0.43822685164811653,test,normal
2004-04-10 14:31:57,0.446786450890872,test,normal
2004-04-10 14:41:57,0.4456000846729141,test,normal
2004-04-10 14:51:57,0.43632411232281293,test,normal
2004-04-10 15:01:57,0.43896972680627105,test,normal
2004-04-10 15:11:57,0.4403699050525508,test,normal
2004-04-10 15:21:57,0.44287531229289623,test,normal
2004-04-10 15:31:57,0.4534942738696502,test,normal
2004-04-10 15:41:57,0.4532255091346603,test,normal
2004-04-10 15:51:57,0.45999722737816406,test,normal
2004-04-10 16:01:57,0.45321872118179096,test,normal
2004-04-10 16:11:57,0.4494564705066165,test,normal
2004-04-10 16:21:57,0.44863011581908074,test,normal
2004-04-10 16:31:57,0.45451998117336223,test,normal
2004-04-10 16:41:57,0.46284355415879863,test,normal
2004-04-10 16:51:57,0.4599997881908222,test,normal
2004-04-10 17:01:57,0.46081159839691865,test,normal
2004-04-10 17:11:57,0.4668407884391912,test,normal
2004-04-10 17:21:57,0.4696512872708719,test,normal
2004-04-10 17:31:57,0.47466930152085673,test,normal
2004-04-10 17:41:57,0.4736026760232158,test,normal
2004-04-10 17:51:57,0.46421805923934717,test,normal
2004-04-10 18:01:57,0.46769102242591665,test,normal
2004-04-10 18:11:57,0.4637395463076943,test,normal
2004-04-10 18:21:57,0.4666790419990216,test,normal
2004-04-10 18:31:57,0.4632386652491815,test,normal
2004-04-10 18:41:57,0.4660789007668731,test,normal
2004-04-10 18:51:57,0.4620407064093817,test,normal
2004-04-10 19:01:57,0.46197861915328464,test,normal
2004-04-10 19:11:57,0.4615881146115649,test,normal
2004-04-10 19:21:57,0.4482427966540691,test,normal
2004-04-10 19:31:57,0.4505564535725255,test,normal
2004-04-10 19:41:57,0.45452387724315785,test,normal
2004-04-10 19:51:57,0.4527414536831609,test,normal
2004-04-10 20:01:57,0.44989845538478584,test,normal
2004-04-10 20:11:57,0.45481253449171166,test,normal
2004-04-10 20:21:57,0.4643752670750836,test,normal
2004-04-10 20:31:57,0.46301535564720064,test,normal
2004-04-10 20:41:57,0.4650664156313592,test,normal
2004-04-10 20:51:57,0.46581789531323853,test,normal
2004-04-10 21:01:57,0.47274901169806927,test,normal
2004-04-10 21:11:57,0.47117182623975395,test,normal
2004-04-10 21:21:57,0.4738309441708027,test,normal
2004-04-10 21:31:57,0.4797357418317235,test,normal
2004-04-10 21:41:57,0.4827078630614474,test,normal
2004-04-10 21:51:57,0.4856713309687819,test,normal
2004-04-10 22:01:57,0.4785525067490077,test,normal
2004-04-10 22:11:57,0.4884629169824204,test,normal
2004-04-10 22:21:57,0.48545189456446713,test,normal
2004-04-10 22:31:57,0.48447380499904585,test,normal
2004-04-10 22:41:57,0.48156713755971875,test,normal
2004-04-10 22:51:57,0.47852901249149266,test,normal
2004-04-10 23:01:57,0.48053867289830676,test,normal
2004-04-10 23:11:57,0.48086081311057394,test,normal
2004-04-10 23:21:57,0.4860707886252099,test,normal
2004-04-10 23:31:57,0.493316101656892,test,normal
2004-04-10 23:41:57,0.49425362399718026,test,normal
2004-04-10 23:51:57,0.49282313090381247,test,normal
2004-04-11 00:01:57,0.4947854072631134,test,normal
2004-04-11 00:11:57,0.48461909506225054,test,normal
2004-04-11 00:21:57,0.49009303533145876,test,normal
2004-04-11 00:31:57,0.4799820154223273,test,normal
2004-04-11 00:41:57,0.4748428439810354,test,normal
2004-04-11 00:51:57,0.4794745710080701,test,normal
2004-04-11 01:01:57,0.4837225153623176,test,normal
2004-04-11 01:11:57,0.4802218531889679,test,normal
2004-04-11 01:21:57,0.4928271782322995,test,normal
2004-04-11 01:31:57,0.4987488084727487,test,normal
2004-04-11 01:41:57,0.5095341762703336,test,normal
2004-04-11 01:51:57,0.5150029590902698,test,normal
2004-04-11 02:01:57,0.5137514721864206,test,normal
2004-04-11 02:11:57,0.5232277265597556,test,normal
2004-04-11 02:21:57,0.5203918631039385,test,normal
2004-04-11 02:31:57,0.5249585773444457,test,normal
2004-04-11 02:41:57,0.5287123300789909,test,normal
2004-04-11 02:51:57,0.5326104098776235,test,normal
2004-04-11 03:01:57,0.5357366289377807,test,normal
2004-04-11 03:11:57,0.5425769719688139,test,normal
2004-04-11 03:21:57,0.5486239598982494,test,normal
2004-04-11 03:31:57,0.5332122717184025,test,normal
2004-04-11 03:41:57,0.5324384225938752,test,normal
2004-04-11 03:51:57,0.5206781329351092,test,normal
2004-04-11 04:01:57,0.5183822194096316,test,normal
2004-04-11 04:11:57,0.510577260313486,test,normal
2004-04-11 04:21:57,0.5066607511996248,test,normal
2004-04-11 04:31:57,0.4946625375839294,test,normal
2004-04-11 04:41:57,0.489002255258597,test,normal
2004-04-11 04:51:57,0.49375694016909344,test,normal
2004-04-11 05:01:57,0.5036161901232689,test,normal
2004-04-11 05:11:57,0.5001121143255207,test,normal
2004-04-11 05:21:57,0.494224291890496,test,normal
2004-04-11 05:31:57,0.5087902999523879,test,normal
2004-04-11 05:41:57,0.5071414426263074,test,normal
2004-04-11 05:51:57,0.5037149410126855,test,normal
2004-04-11 06:01:57,0.5088055747916771,test,normal
2004-04-11 06:11:57,0.5151885844979773,test,normal
2004-04-11 06:21:57,0.506581772466595,test,normal
2004-04-11 06:31:57,0.4972636756890529,test,normal
2004-04-11 06:41:57,0.4962827610912459,test,normal
2004-04-11 06:51:57,0.5049341737238418,test,normal
2004-04-11 07:01:57,0.5099595430082644,test,normal
2004-04-11 07:11:57,0.5108222750436621,test,normal
2004-04-11 07:21:57,0.5077328496548,test,normal
2004-04-11 07:31:57,0.5018629817801743,test,normal
2004-04-11 07:41:57,0.4977562973117595,test,normal
2004-04-11 07:51:57,0.4928745000250063,test,normal
2004-04-11 08:01:57,0.4945222055208758,test,normal
2004-04-11 08:11:57,0.49646381464054307,test,normal
2004-04-11 08:21:57,0.4956014695975033,test,normal
2004-04-11 08:31:57,0.4946438321319121,test,normal
2004-04-11 08:41:57,0.49926872807348327,test,normal
2004-04-11 08:51:57,0.5043051704071175,test,normal
2004-04-11 09:01:57,0.5018440226895674,test,normal
2004-04-11 09:11:57,0.49526297383621826,test,normal
2004-04-11 09:21:57,0.49111318423898875,test,normal
2004-04-11 09:31:57,0.4853811391374696,test,normal
2004-04-11 09:41:57,0.48211570459390307,test,normal
2004-04-11 09:51:57,0.4811614600287552,test,normal
2004-04-11 10:01:57,0.47636821654410194,test,normal
2004-04-11 10:11:57,0.47454872817542515,test,normal
2004-04-11 10:21:57,0.4693644834275062,test,normal
2004-04-11 10:31:57,0.47438702796254206,test,normal
2004-04-11 10:41:57,0.4813097832483788,test,normal
2004-04-11 10:51:57,0.485436084522391,test,normal
2004-04-11 11:01:57,0.4859307595749104,test,normal
2004-04-11 11:11:57,0.4801436381444274,test,normal
2004-04-11 11:21:57,0.4808222954243587,test,normal
2004-04-11 11:31:57,0.48110917557546307,test,normal
2004-04-11 11:41:57,0.47749744995596144,test,normal
2004-04-11 11:51:57,0.46745297184292434,test,normal
2004-04-11 12:01:57,0.47256932580903177,test,normal
2004-04-11 12:11:57,0.4763135414423509,test,normal
2004-04-11 12:21:57,0.47099559539693236,test,normal
2004-04-11 12:31:57,0.4652254249374439,test,normal
2004-04-11 12:41:57,0.45246715796024717,test,normal
2004-04-11 12:51:57,0.44897515358838563,test,normal
2004-04-11 13:01:57,0.46049834619120816,test,normal
2004-04-11 13:11:57,0.45840523486183465,test,normal
2004-04-11 13:21:57,0.45187653929541916,test,normal
2004-04-11 13:31:57,0.4512498774527155,test,normal
2004-04-11 13:41:57,0.44980248831655595,test,normal
2004-04-11 13:51:57,0.44764978008620054,test,normal
2004-04-11 14:01:57,0.44386083229554074,test,normal
2004-04-11 14:11:57,0.45265505024455144,test,normal
2004-04-11 14:21:57,0.4609495019972064,test,normal
2004-04-11 14:31:57,0.47233119008577473,test,normal
2004-04-11 14:41:57,0.4827545467391762,test,normal
2004-04-11 14:51:57,0.49580963011691004,test,normal
2004-04-11 15:01:57,0.49405279533130375,test,normal
2004-04-11 15:11:57,0.47528691512148336,test,normal
2004-04-11 15:21:57,0.4810084126501052,test,normal
2004-04-11 15:31:57,0.4698757269845356,test,normal
2004-04-11 15:41:57,0.4626450151907846,test,normal
2004-04-11 15:51:57,0.45935049087955554,test,normal
2004-04-11 16:01:57,0.4485825326758109,test,normal
2004-04-11 16:11:57,0.44837415077620235,test,normal
2004-04-11 16:21:57,0.44371094425177204,test,normal
2004-04-11 16:31:57,0.44310124238807047,test,normal
2004-04-11 16:41:57,0.4440958877901667,test,normal
2004-04-11 16:51:57,0.4479409732498141,test,normal
2004-04-11 17:01:57,0.44586312219063173,test,normal
2004-04-11 17:11:57,0.48053623607086915,test,normal
2004-04-11 17:21:57,0.6155087503673937,test,normal
2004-04-11 17:31:57,0.6280503506720696,test,normal
2004-04-11 17:41:57,0.6639842117132643,test,normal
2004-04-11 17:51:57,0.661710181935377,test,normal
2004-04-11 18:01:57,0.6712338702714498,test,normal
2004-04-11 18:11:57,0.6972756686392454,test,normal
2004-04-11 18:21:57,0.6997153653304611,test,normal
2004-04-11 18:31:57,0.7108651541657715,test,normal
2004-04-11 18:41:57,0.7018003179685521,test,normal
2004-04-11 18:51:57,0.7044550701509505,test,normal
2004-04-11 19:01:57,0.7113791214937306,test,normal
2004-04-11 19:11:57,0.7324708722260752,test,normal
2004-04-11 19:21:57,0.7491632381494295,test,normal
2004-04-11 19:31:57,0.780275143272145,test,normal
2004-04-11 19:41:57,0.791927628204336,test,normal
2004-04-11 19:51:57,0.8014005718637928,test,normal
2004-04-11 20:01:57,0.7950338419898617,test,normal
2004-04-11 20:11:57,0.7945155376279713,test,normal
2004-04-11 20:21:57,0.8244898241371437,test,normal
2004-04-11 20:31:57,0.8129070645856549,test,normal
2004-04-11 20:41:57,1.0133187262649326,test,normal
2004-04-11 20:51:57,1.0327702781318908,test,normal
2004-04-11 21:01:57,1.0334882091151134,test,normal
2004-04-11 21:11:57,1.0514643830168537,test,normal
2004-04-11 21:21:57,1.05629362622197,test,normal
2004-04-11 21:31:57,1.073709822864792,test,normal
2004-04-11 21:41:57,1.0684442540801087,test,normal
2004-04-11 21:51:57,1.1276962662639567,test,normal
2004-04-11 22:01:57,1.1538104447009054,test,normal
2004-04-11 22:11:57,1.1601329251797745,test,normal
2004-04-11 22:21:57,1.149797075990286,test,normal
2004-04-11 22:31:57,1.1442094933408622,test,normal
2004-04-11 22:41:57,1.1369476654358799,test,normal
2004-04-11 22:51:57,1.1339906226281222,test,normal
2004-04-11 23:01:57,1.108738666264637,test,normal
2004-04-11 23:11:57,1.1053976711238227,test,normal
2004-04-11 23:21:57,1.1008291914057495,test,normal
2004-04-11 23:31:57,1.1199206199839773,test,normal
2004-04-11 23:41:57,1.154124144670609,test,normal
2004-04-11 23:51:57,1.1787566871295456,test,normal
2004-04-12 00:01:57,1.1889316856885186,test,normal
2004-04-12 00:11:57,1.2000292415548148,test,normal
2004-04-12 00:21:57,1.2043576270103487,test,normal
2004-04-12 00:31:57,1.195566683385032,test,normal
2004-04-12 00:41:57,1.1976831470327816,test,normal
2004-04-12 00:51:57,1.192135906851984,test,normal
2004-04-12 01:01:57,1.1864916061065989,test,normal
2004-04-12 01:11:57,1.1758652495187687,test,normal
2004-04-12 01:21:57,1.1650596996799547,test,normal
2004-04-12 01:31:57,1.1643020476965482,test,normal
2004-04-12 01:41:57,1.1692381345253484,test,normal
2004-04-12 01:51:57,1.1593686410154111,test,normal
2004-04-12 02:01:57,1.1452084874032704,test,normal
2004-04-12 02:11:57,1.1476650849227912,test,normal
2004-04-12 02:21:57,1.1350580406160666,test,normal
2004-04-12 02:31:57,1.1156801987005234,test,normal
2004-04-12 02:41:57,1.1011173998949122,test,normal
2004-04-12 02:51:57,1.0846652797558436,test,normal
2004-04-12 03:01:57,1.0830939986405266,test,normal
2004-04-12 03:11:57,1.0493461876450554,test,normal
2004-04-12 03:21:57,0.9057717607932021,test,normal
2004-04-12 03:31:57,0.8946094271874746,test,normal
2004-04-12 03:41:57,0.8591648324554015,test,normal
2004-04-12 03:51:57,0.8551178601772726,test,normal
2004-04-12 04:01:57,0.8583383114252089,test,normal
2004-04-12 04:11:57,0.8611322245552482,test,normal
2004-04-12 04:21:57,0.8510989580366756,test,normal
2004-04-12 04:31:57,0.8471511045612674,test,normal
2004-04-12 04:41:57,0.8614524717856133,test,normal
2004-04-12 04:51:57,0.8687974590747121,test,normal
2004-04-12 05:01:57,0.8540182425761617,test,normal
2004-04-12 05:11:57,0.842908510412,test,normal
2004-04-12 05:21:57,0.8498573019973017,test,normal
2004-04-12 05:31:57,0.8413102304441173,test,normal
2004-04-12 05:41:57,0.834929727201992,test,normal
2004-04-12 05:51:57,0.82821097066085,test,normal
2004-04-12 06:01:57,0.8171529515401369,test,normal
2004-04-12 06:11:57,0.8179907159449724,test,normal
2004-04-12 06:21:57,0.8001651071499559,test,normal
2004-04-12 06:31:57,0.7927739437220205,test,normal
2004-04-12 06:41:57,0.5899198251532956,test,normal
2004-04-12 06:51:57,0.5667602736830777,test,normal
2004-04-12 07:01:57,0.5751811862665085,test,normal
2004-04-12 07:11:57,0.5690198490783107,test,normal
2004-04-12 07:21:57,0.5705162036011893,test,normal
2004-04-12 07:31:57,0.5424866549307767,test,normal
2004-04-12 07:41:57,0.5502145700046698,test,normal
2004-04-12 07:51:57,0.4745193042199887,test,normal
2004-04-12 08:01:57,0.47050921626401887,test,normal
2004-04-12 08:11:57,0.4716382648007764,test,normal
2004-04-12 08:21:57,0.4677425364112223,test,normal
2004-04-12 08:31:57,0.47610830473212473,test,normal
2004-04-12 08:41:57,0.4696720284326863,test,normal
2004-04-12 08:51:57,0.47981968735642233,test,normal
2004-04-12 09:01:57,0.4806959867205508,test,normal
2004-04-12 09:11:57,0.7187367302056071,test,normal
2004-04-12 09:21:57,0.7052271973858142,test,normal
2004-04-12 09:31:57,0.7213063274335259,test,normal
2004-04-12 09:41:57,0.72559275558807,test,normal
2004-04-12 09:51:57,0.7287312066632845,test,normal
2004-04-12 10:01:57,0.7367102295021457,test,normal
2004-04-12 10:11:57,0.7405704945904159,test,normal
2004-04-12 10:21:57,0.7313069161887217,test,normal
2004-04-12 10:31:57,0.7218471624301577,test,normal
2004-04-12 10:41:57,0.7264030738781329,test,normal
2004-04-12 10:51:57,0.7187387821984662,test,normal
2004-04-12 11:01:57,0.7210035272795848,test,normal
2004-04-12 11:11:57,0.718065500368313,test,normal
2004-04-12 11:21:57,0.7148954267089253,test,normal
2004-04-12 11:31:57,0.7179633668780792,test,normal
2004-04-12 11:41:57,0.7242374910504732,test,normal
2004-04-12 11:51:57,0.7125185701158387,test,normal
2004-04-12 12:01:57,0.6998598526585826,test,normal
2004-04-12 12:11:57,0.7034641870734908,test,normal
2004-04-12 12:21:57,0.702882820275328,test,normal
2004-04-12 12:31:57,0.7188462429700664,test,normal
2004-04-12 12:41:57,0.7273831423807011,test,normal
2004-04-12 12:51:57,0.7289064128891098,test,normal
2004-04-12 13:01:57,0.7305815131381378,test,normal
2004-04-12 13:11:57,0.729601256638582,test,normal
2004-04-12 13:21:57,0.7251889831747065,test,normal
2004-04-12 13:31:57,0.7163488727055941,test,normal
2004-04-12 13:41:57,0.7054588666304514,test,normal
2004-04-12 13:51:57,0.7082914830478876,test,normal
2004-04-12 14:01:57,0.703766571916555,test,normal
2004-04-12 14:11:57,0.6999502571241593,test,normal
2004-04-12 14:21:57,0.7146612609793362,test,normal
2004-04-12 14:31:57,0.7220560797617237,test,normal
2004-04-12 14:41:57,0.7199234909141584,test,normal
2004-04-12 14:51:57,0.7132315407645378,test,normal
2004-04-12 15:01:57,0.7125187891271137,test,normal
2004-04-12 15:11:57,0.7132786137422693,test,normal
2004-04-12 15:21:57,0.7130685959914177,test,normal
2004-04-12 15:31:57,0.7173135951335957,test,normal
2004-04-12 15:41:57,0.7171801891129981,test,normal
2004-04-12 15:51:57,0.729384490021239,test,normal
2004-04-12 16:01:57,0.7309346160775038,test,normal
2004-04-12 16:11:57,0.7291384509682313,test,normal
2004-04-12 16:21:57,0.7471502924627376,test,normal
2004-04-12 16:31:57,0.7596427567071768,test,normal
2004-04-12 16:41:57,0.7604342277844428,test,normal
2004-04-12 16:51:57,0.7566798037736626,test,normal
2004-04-12 17:01:57,0.746761648356256,test,normal
2004-04-12 17:11:57,0.7499017534238535,test,normal
2004-04-12 17:21:57,0.7438979042671752,test,normal
2004-04-12 17:31:57,0.7412629667337699,test,normal
2004-04-12 17:41:57,0.7346375028033515,test,normal
2004-04-12 17:51:57,0.728461504046078,test,normal
2004-04-12 18:01:57,0.7222289304553466,test,normal
2004-04-12 18:11:57,0.727271155098849,test,normal
2004-04-12 18:21:57,0.7271545158842719,test,normal
2004-04-12 18:31:57,0.7278575918043857,test,normal
2004-04-12 18:41:57,0.732132979610316,test,normal
2004-04-12 18:51:57,0.7244441929605986,test,normal
2004-04-12 19:01:57,0.7215125418486762,test,normal
2004-04-12 19:11:57,0.44683364922935653,test,normal
2004-04-12 19:21:57,0.45404379783863297,test,normal
2004-04-12 19:31:57,0.45232846991722475,test,normal
2004-04-12 19:41:57,0.4526839041795956,test,normal
2004-04-12 19:51:57,0.45709312935009844,test,normal
2004-04-12 20:01:57,0.45087209279878765,test,normal
2004-04-12 20:11:57,0.4541507899191992,test,normal
2004-04-12 20:21:57,0.46396635324736635,test,normal
2004-04-12 20:31:57,0.4643484732785767,test,normal
2004-04-12 20:41:57,0.46927977498271456,test,normal
2004-04-12 20:51:57,0.47471885608920406,test,normal
2004-04-12 21:01:57,0.4750164898819455,test,normal
2004-04-12 21:11:57,0.48322137116628233,test,normal
2004-04-12 21:21:57,0.48024187120766515,test,normal
2004-04-12 21:31:57,0.47112996776881744,test,normal
2004-04-12 21:41:57,0.4784027290440219,test,normal
2004-04-12 21:51:57,0.4653348438076296,test,normal
2004-04-12 22:01:57,0.467867040065865,test,normal
2004-04-12 22:11:57,0.46668321681765057,test,normal
2004-04-12 22:21:57,0.45939171964910985,test,normal
2004-04-12 22:31:57,0.4639424744993642,test,normal
2004-04-12 22:41:57,0.45808932386274226,test,normal
2004-04-12 22:51:57,0.46331881007155573,test,normal
2004-04-12 23:01:57,0.46548908018764845,test,normal
2004-04-12 23:11:57,0.46301810035461266,test,normal
2004-04-12 23:21:57,0.46016356684623383,test,normal
2004-04-12 23:31:57,0.46092144268479973,test,normal
2004-04-12 23:41:57,0.46046033728876773,test,normal
2004-04-12 23:51:57,0.4579268260522249,test,normal
2004-04-13 00:01:57,0.4599274159496408,test,normal
2004-04-13 00:11:57,0.45228570063984597,test,normal
2004-04-13 00:21:57,0.45606752619837393,test,normal
2004-04-13 00:31:57,0.4509580952466059,test,normal
2004-04-13 00:41:57,0.4351712595942351,test,normal
2004-04-13 00:51:57,0.43401717140339324,test,normal
2004-04-13 01:01:57,0.4228097948063885,test,normal
2004-04-13 01:11:57,0.42423814821791067,test,normal
2004-04-13 01:21:57,0.42758876388961686,test,normal
2004-04-13 01:31:57,0.43359822832138384,test,normal
2004-04-13 01:41:57,0.4392833126758947,test,normal
2004-04-13 01:51:57,0.44424378867500486,test,normal
2004-04-13 02:01:57,0.43458785383337395,test,normal
2004-04-13 02:11:57,0.44173536273640734,test,normal
2004-04-13 02:21:57,0.43155852958409924,test,normal
2004-04-13 02:31:57,0.43964149649700035,test,normal
2004-04-13 02:41:57,0.4471465605834672,test,normal
2004-04-13 02:51:57,0.451166539609651,test,normal
2004-04-13 03:01:57,0.4556096459085814,test,normal
2004-04-13 03:11:57,0.4430170665672617,test,normal
2004-04-13 03:21:57,0.4375993101482768,test,normal
2004-04-13 03:31:57,0.43855870314016926,test,normal
2004-04-13 03:41:57,0.4338620473783439,test,normal
2004-04-13 03:51:57,0.43522888186625186,test,normal
2004-04-13 04:01:57,0.4391809924800268,test,normal
2004-04-13 04:11:57,0.43240261103605726,test,normal
2004-04-13 04:21:57,0.4290491034699284,test,normal
2004-04-13 04:31:57,0.4337872402850008,test,normal
2004-04-13 04:41:57,0.4353096924245319,test,normal
2004-04-13 04:51:57,0.44509563796482093,test,normal
2004-04-13 05:01:57,0.45164109432057775,test,normal
2004-04-13 05:11:57,0.4563048370102342,test,normal
2004-04-13 05:21:57,0.4558233500419894,test,normal
2004-04-13 05:31:57,0.4493536917262647,test,normal
2004-04-13 05:41:57,0.4529041222906466,test,normal
2004-04-13 05:51:57,0.4382957362756004,test,normal
2004-04-13 06:01:57,0.4453067963169629,test,normal
2004-04-13 06:11:57,0.43514034656775546,test,normal
2004-04-13 06:21:57,0.4348678533953867,test,normal
2004-04-13 06:31:57,0.44084026953180255,test,normal
2004-04-13 06:41:57,0.43723961957746904,test,normal
2004-04-13 06:51:57,0.4327695535226039,test,normal
2004-04-13 07:01:57,0.4333434229179407,test,normal
2004-04-13 07:11:57,0.4342956472032672,test,normal
2004-04-13 07:21:57,0.44081722896223785,test,normal
2004-04-13 07:31:57,0.4378261699721837,test,normal
2004-04-13 07:41:57,0.4470737091414273,test,normal
2004-04-13 07:51:57,0.45560434070256556,test,normal
2004-04-13 08:01:57,0.45734697638319477,test,normal
2004-04-13 08:11:57,0.449323907880396,test,normal
2004-04-13 08:21:57,0.44681216343999197,test,normal
2004-04-13 08:31:57,0.4515393218545358,test,normal
2004-04-13 08:41:57,0.4502197330640656,test,normal
2004-04-13 08:51:57,0.4438110509917424,test,normal
2004-04-13 09:01:57,0.4364283758827728,test,normal
2004-04-13 09:11:57,0.4454380331452209,test,normal
2004-04-13 09:21:57,0.4406889230501644,test,normal
2004-04-13 09:31:57,0.43915685100419477,test,normal
2004-04-13 09:41:57,0.4376698254499533,test,normal
2004-04-13 09:51:57,0.43533497543569155,test,normal
2004-04-13 10:01:57,0.4243641165786726,test,normal
2004-04-13 10:11:57,0.42609805613132185,test,normal
2004-04-13 10:21:57,0.4225233030992685,test,normal
2004-04-13 10:31:57,0.4257335029186624,test,normal
2004-04-13 10:41:57,0.4336243208615803,test,normal
2004-04-13 10:51:57,0.44055550940869326,test,normal
2004-04-13 11:01:57,0.4459587181056093,test,normal
2004-04-13 11:11:57,0.44755385911654294,test,normal
2004-04-13 11:21:57,0.45814273853059484,test,normal
2004-04-13 11:31:57,0.46765095358803266,test,normal
2004-04-13 11:41:57,0.4670164592416178,test,normal
2004-04-13 11:51:57,0.45762397890102346,test,normal
2004-04-13 12:01:57,0.4548187721894389,test,normal
2004-04-13 12:11:57,0.4518872435359318,test,normal
2004-04-13 12:21:57,0.4466147519263997,test,normal
2004-04-13 12:31:57,0.4266383092052065,test,normal
2004-04-13 12:41:57,0.42719296888863745,test,normal
2004-04-13 12:51:57,0.41719165778007256,test,normal
2004-04-13 13:01:57,0.40789400340037224,test,normal
2004-04-13 13:11:57,0.41600292885903944,test,normal
2004-04-13 13:21:57,0.4110129390596661,test,normal
2004-04-13 13:31:57,0.4223754450169468,test,normal
2004-04-13 13:41:57,0.4311078861509423,test,normal
2004-04-13 13:51:57,0.4293371583417352,test,normal
2004-04-13 14:01:57,0.4233973774269606,test,normal
2004-04-13 14:11:57,0.4259843600323712,test,normal
2004-04-13 14:21:57,0.4328448233905936,test,normal
2004-04-13 14:31:57,0.43795516939189827,test,normal
2004-04-13 14:41:57,0.45108267708049643,test,normal
2004-04-13 14:51:57,0.4607990674976782,test,normal
2004-04-13 15:01:57,0.4551168831802719,test,normal
2004-04-13 15:11:57,0.44457747608179454,test,normal
2004-04-13 15:21:57,0.43111855897576923,test,normal
2004-04-13 15:31:57,0.4310902306153357,test,normal
2004-04-13 15:41:57,0.42177212004377684,test,normal
2004-04-13 15:51:57,0.42102952718797665,test,normal
2004-04-13 16:01:57,0.4107817937233374,test,normal
2004-04-13 16:11:57,0.41044821241605,test,normal
2004-04-13 16:21:57,0.4086855891151941,test,normal
2004-04-13 16:31:57,0.40587660077999116,test,normal
2004-04-13 16:41:57,0.4104035516543808,test,normal
2004-04-13 16:51:57,0.4125824963762244,test,normal
2004-04-13 17:01:57,0.40880302119817286,test,normal
2004-04-13 17:11:57,0.40837511725943315,test,normal
2004-04-13 17:21:57,0.3994548244311915,test,normal
2004-04-13 17:31:57,0.40180671526477196,test,normal
2004-04-13 17:41:57,0.3952391775897168,test,normal
2004-04-13 17:51:57,0.392006490522285,test,normal
2004-04-13 18:01:57,0.38888463512083293,test,normal
2004-04-13 18:11:57,0.3952181739133902,test,normal
2004-04-13 18:21:57,0.40501456228876886,test,normal
2004-04-13 18:31:57,0.4001280713394637,test,normal
2004-04-13 18:41:57,0.3975806175914003,test,normal
2004-04-13 18:51:57,0.39576960853278337,test,normal
2004-04-13 19:01:57,0.3963819803402839,test,normal
2004-04-13 19:11:57,0.39851597509232917,test,normal
2004-04-13 19:21:57,0.40045599412968447,test,normal
2004-04-13 19:31:57,0.4043128940337124,test,normal
2004-04-13 19:41:57,0.3968701126432341,test,normal
2004-04-13 19:51:57,0.39645358581944684,test,normal
2004-04-13 20:01:57,0.39473368751616417,test,normal
2004-04-13 20:11:57,0.39538060266738045,test,normal
2004-04-13 20:21:57,0.3986669012282806,test,normal
2004-04-13 20:31:57,0.3876641978802646,test,normal
2004-04-13 20:41:57,0.3939321928948417,test,normal
2004-04-13 20:51:57,0.3858000272578664,test,normal
2004-04-13 21:01:57,0.3802421883853734,test,normal
2004-04-13 21:11:57,0.3800325079215725,test,normal
2004-04-13 21:21:57,0.37781604606345537,test,normal
2004-04-13 21:31:57,0.37652532253464804,test,normal
2004-04-13 21:41:57,0.3821851318747736,test,normal
2004-04-13 21:51:57,0.3857724084223145,test,normal
2004-04-13 22:01:57,0.38062450004771525,test,normal
2004-04-13 22:11:57,0.381428384716195,test,normal
2004-04-13 22:21:57,0.3858031092376913,test,normal
2004-04-13 22:31:57,0.38274067860276995,test,normal
2004-04-13 22:41:57,0.3819871344105605,test,normal
2004-04-13 22:51:57,0.3894567835168533,test,normal
2004-04-13 23:01:57,0.40967282922840015,test,normal
2004-04-13 23:11:57,0.41059691630676237,test,normal
2004-04-13 23:21:57,0.4132000663079831,test,normal
2004-04-13 23:31:57,0.4022926744046084,test,normal
2004-04-13 23:41:57,0.3937456149750232,test,normal
2004-04-13 23:51:57,0.4111720890631727,test,normal
2004-04-14 00:01:57,0.41450221841473245,test,normal
2004-04-14 00:11:57,0.4213087863496299,test,normal
2004-04-14 00:21:57,0.43019698702599335,test,normal
2004-04-14 00:31:57,0.43124130058556115,test,normal
2004-04-14 00:41:57,0.42073092294440073,test,normal
2004-04-14 00:51:57,0.41871369106616707,test,normal
2004-04-14 01:01:57,0.4257915204560582,test,normal
2004-04-14 01:11:57,0.41481151312291664,test,normal
2004-04-14 01:21:57,0.4123310105944005,test,normal
2004-04-14 01:31:57,0.41607039608423135,test,normal
2004-04-14 01:41:57,0.41859958757750626,test,normal
2004-04-14 01:51:57,0.4080987402917732,test,normal
2004-04-14 02:01:57,0.41168384040097783,test,normal
2004-04-14 02:11:57,0.40890695374903646,test,normal
2004-04-14 02:21:57,0.40588812027454796,test,normal
2004-04-14 02:31:57,0.41541036699370354,test,normal
